doi,num_authors,num_pages,year,categories
,2,8,2018-11-08 14:05:47+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1051/0004-6361/201935142,16,8,2019-02-11 19:00:08+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
,35,8,2019-03-19 18:05:01+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.3847/1538-3881/ab14ed,4,8,2019-03-27 22:21:42+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1093/mnras/stz1166,4,8,2019-10-24 15:30:21+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1093/mnras/stz1055,3,8,2019-04-11 10:06:42+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1093/mnras/stz1268,22,8,2019-05-03 18:29:58+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/2041-8213/ab1b42,32,8,2019-05-10 18:02:17+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/1538-4365/ab2c04,22,8,2019-05-23 18:00:00+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
,11,8,2019-08-08 16:45:16+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1051/0004-6361/201935691,5,8,2019-08-26 07:28:12+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,12,8,2019-09-23 18:00:00+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
,4,8,2019-09-25 18:00:00+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
,3,8,2019-10-17 17:00:15+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.3847/1538-3881/ab4ef7,53,8,2019-10-22 18:00:17+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1093/mnras/stz3117,5,8,2019-11-13 13:06:25+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1063/1.5135417,13,8,2019-11-18 12:24:39+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/1538-3881/ab5f15,35,8,2019-12-01 00:12:17+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/1538-3881/ab5b12,19,8,2019-12-05 19:00:00+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/1538-3881/ab594c,4,8,2019-12-09 19:00:00+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/201936548,5,8,2019-12-11 09:14:22+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1093/mnras/stz3599,3,8,2019-12-19 22:01:27+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1093/mnras/staa814,2,8,2020-03-30 20:59:46+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1007/s10686-020-09690-9,5,8,2020-02-10 13:41:43+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1093/mnras/staa356,4,8,2020-02-12 19:10:00+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.3847/1538-3881/ab84e3,66,8,2020-04-29 19:29:56+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/1538-4357/ab3793,12,8,2020-04-06 19:38:54+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.3847/1538-4357/ab89a4,5,8,2020-04-14 14:10:48+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/202038054,6,8,2020-04-15 09:44:37+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.3847/1538-3881/ab8d3a,2,8,2020-04-28 18:36:01+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/1538-3881/ab8f26,7,8,2020-04-29 18:00:03+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/202038131,7,8,2020-08-22 04:36:58+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,7,8,2020-06-01 18:34:17+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR', 'gr-qc']"
10.3847/1538-4357/ab9f96,2,8,2020-07-06 18:00:00+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/202038190,4,8,2020-07-19 13:04:05+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/202039001,3,8,2020-09-01 18:41:46+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1093/mnras/staa2569,66,8,2020-08-20 13:10:16+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1051/0004-6361/202038878,7,8,2020-11-19 10:56:40+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/2041-8213/aba9d3,7,8,2020-09-15 18:00:00+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1007/s10686-020-09676-7,5,8,2020-09-16 17:33:40+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1002/asna.202013833,2,8,2020-09-24 19:15:31+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.3847/2041-8213/abc631,30,8,2020-11-17 19:00:00+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.3847/1538-4357/abee68,16,8,2021-03-14 22:20:39+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.3847/2041-8213/abe634,2,8,2021-02-24 01:17:04+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/202039997,3,8,2021-03-08 19:00:00+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1029/2020SW002653,4,8,2021-03-13 03:16:14+00:00,"['physics.space-ph', 'astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/1538-3881/abf5e0,6,8,2021-04-11 00:45:21+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/1538-3881/ac3134,2,8,2021-04-21 17:13:16+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/1538-3881/ac042e,8,8,2021-09-15 20:41:01+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1038/s41586-021-03596-y,2,8,2021-07-16 14:51:17+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/1538-4365/ac214a,10,8,2021-08-26 13:19:25+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
,6,8,2021-09-15 09:08:48+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1093/mnras/stab2883,3,8,2021-10-04 08:36:30+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/202141627,3,8,2021-10-18 13:09:59+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/202142256,29,8,2021-12-23 14:38:20+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1093/mnras/stac1229,2,8,2022-07-01 23:27:31+00:00,"['physics.space-ph', 'astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/202142470,7,8,2021-11-14 21:02:31+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.3847/2041-8213/ac3e62,8,8,2021-11-24 18:59:56+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1093/mnras/stac113,17,8,2021-12-10 16:33:54+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/1538-3881/ac4bce,10,8,2022-01-10 22:19:47+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1093/mnras/stac135,3,8,2022-02-05 17:32:54+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1088/1742-6596/2214/1/012006,1,8,2022-02-08 14:35:03+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1093/mnras/stac373,3,8,2022-02-09 14:09:29+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1017/S1743921322002861,3,8,2022-02-14 23:18:21+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
,4,8,2022-03-18 19:01:11+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,3,8,2023-08-27 13:18:49+00:00,"['physics.hist-ph', 'astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/1538-4357/ac6efb,5,8,2022-05-10 16:35:38+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/202243102,20,8,2022-04-24 23:06:21+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1093/mnras/stac1098,8,8,2022-04-28 15:19:02+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/1538-4357/ac5e9d,2,8,2022-04-28 22:49:48+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
,8,8,2023-07-26 20:05:36+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/202142849,6,8,2022-05-12 09:12:22+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1088/1538-3873/ac77bd,86,8,2022-09-12 13:57:46+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/202141640,3,8,2022-07-06 09:22:54+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,4,8,2022-06-10 17:12:54+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1093/mnras/stac1914,8,8,2022-06-28 21:31:34+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,13,8,2022-08-09 18:00:01+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1109/AERO53065.2022.9843745,13,8,2022-09-06 04:43:59+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR', 'cs.RO']"
10.1051/0004-6361/202243487,8,8,2022-09-22 00:32:54+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1051/0004-6361/202244691,7,8,2022-09-27 12:42:13+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR', 'cs.LG']"
10.1088/1538-3873/ac9a74,29,8,2022-11-04 00:16:15+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1038/s41586-022-05677-y,94,8,2022-11-18 19:57:13+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1038/s41586-022-05590-4,99,8,2022-11-18 19:57:14+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1126/science.abo6192,34,8,2023-04-13 04:28:47+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,2,8,2023-03-24 21:58:43+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/202245396,5,8,2023-01-03 18:01:54+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/1538-3881/acaaa7,2,8,2023-01-09 22:33:56+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
,2,8,2023-11-02 21:36:32+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.3847/1538-3881/ac7d4c,46,8,2023-02-15 07:07:37+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1051/0004-6361/202244879,105,8,2023-02-23 11:26:11+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/202245402,9,8,2023-02-21 19:41:57+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,8,8,2023-03-05 14:58:56+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
,7,8,2023-03-15 18:44:29+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,3,8,2023-05-09 04:09:22+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR', 'cs.LG']"
,3,8,2023-04-10 19:37:53+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,21,8,2023-04-24 20:42:18+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
,16,8,2023-05-01 13:16:05+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/1538-4357/acd05c,4,8,2023-05-01 18:00:00+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1093/mnras/stad1343,6,8,2024-09-03 09:01:23+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1093/mnras/stad1441,5,8,2023-05-10 15:55:40+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/2515-5172/acd37e,2,8,2023-05-16 04:54:09+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1088/1538-3873/acd7a3,40,8,2023-06-07 16:19:12+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1093/mnras/stad2035,2,8,2023-07-05 18:00:15+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,3,8,2023-07-17 18:00:19+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM', 'cs.LG', 'J.2.0']"
,2,8,2023-09-07 20:00:06+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1093/rasti/rzad034,43,8,2023-08-21 13:53:41+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1051/0004-6361/202347142,2,8,2023-08-21 18:00:01+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1093/mnras/stad2619,4,8,2023-08-30 02:25:35+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1093/mnras/stae068,3,8,2024-01-18 10:23:17+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM', 'cs.LG']"
10.1051/0004-6361/202346524,25,8,2023-10-23 08:52:23+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1093/mnras/stad3285,8,8,2023-10-26 09:53:07+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,14,8,2023-11-09 03:52:44+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
,2,8,2023-12-12 04:11:02+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,6,8,2023-12-13 18:59:59+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/1538-4365/ad3e81,4,8,2024-05-23 20:33:14+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,1,8,2024-03-04 13:16:42+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
,6,8,2024-02-08 22:28:22+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1093/mnras/stae710,4,8,2024-03-07 15:23:44+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,14,8,2024-03-18 18:00:00+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1117/1.JATIS.10.1.014005,4,8,2024-04-09 16:12:41+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1093/mnras/stae2031,14,8,2024-09-29 23:09:40+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.3847/1538-3881/ad34d5,20,8,2024-04-26 15:48:41+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,176,8,2024-06-06 12:25:48+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
,1,8,2024-06-17 14:41:49+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
,4,8,2024-06-21 16:57:51+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
,2,8,2024-07-16 12:14:19+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,2,8,2024-07-26 14:18:28+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1117/12.3018836,7,8,2024-08-20 14:20:47+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
,18,8,2024-08-23 18:07:48+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
,16,8,2024-10-03 15:20:22+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,34,8,2024-10-08 03:10:06+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1093/mnras/stae2265,9,8,2024-10-16 16:29:00+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.21105/joss.06894,2,8,2024-10-17 23:35:21+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
,7,8,2024-10-29 10:07:34+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR', 'physics.optics']"
10.1051/0004-6361/202452310,7,8,2024-11-09 11:55:24+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,13,8,2024-11-14 19:10:21+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/202450316,3,8,2024-12-13 10:52:31+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
,46,8,2025-01-02 21:54:25+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR', 'physics.data-an']"
,16,8,2025-01-17 11:25:50+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,1,8,2025-01-27 15:22:39+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM', 'physics.space-ph']"
10.1051/0004-6361/200811555,8,8,2009-03-06 17:50:00+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1111/j.1365-2966.2009.15052.x,2,8,2009-05-19 11:17:58+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1088/0067-0049/189/1/156,3,8,2010-07-01 03:20:01+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1088/0004-637X/716/2/1551,17,8,2010-06-17 08:54:59+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,1,8,2010-08-28 22:26:23+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1088/0004-6256/140/5/1370,3,8,2010-09-07 18:22:59+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1088/0004-6256/141/1/3,3,8,2010-11-16 21:11:03+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1016/j.icarus.2011.02.004,6,8,2011-01-14 14:24:04+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1103/PhysRevD.84.042002,5,8,2010-12-07 17:37:16+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1088/0004-637X/729/2/128,12,8,2011-01-18 15:50:41+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1088/2041-8205/731/2/L31,1,8,2011-03-29 18:48:49+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
,2,8,2011-03-31 07:44:55+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1086/660818,7,8,2011-04-27 20:00:20+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1088/2041-8205/736/2/L25,2,8,2011-05-25 21:22:08+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1088/0004-637X/740/2/93,3,8,2011-08-01 20:24:26+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1051/0004-6361/201117699,5,8,2011-08-26 10:52:27+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/201117719,13,8,2011-10-06 08:23:56+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1007/s10686-011-9282-x,3,8,2011-12-09 15:30:20+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1088/0004-637X/753/2/171,18,8,2012-05-12 18:27:40+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1088/0067-0049/200/2/15,2,8,2012-04-19 16:46:59+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1007/s00159-012-0052-1,13,8,2012-03-28 14:01:56+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1051/0004-6361/201219115,3,8,2012-07-29 10:17:25+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1007/978-3-642-33380-4_3,2,8,2012-08-24 08:48:46+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1111/j.1365-2966.2012.22124.x,1,8,2012-11-01 19:08:24+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1051/0004-6361/201219601,13,8,2012-10-10 20:22:19+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1017/S1743921313002986,4,8,2012-10-31 19:47:34+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1051/0004-6361/201220104,3,8,2012-11-19 16:48:08+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1051/0004-6361/201220569,45,8,2012-12-10 21:41:17+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1093/mnras/sts709,5,8,2013-01-07 20:55:41+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1093/mnras/stt005,9,8,2013-01-24 11:43:23+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1088/0004-637X/776/1/10,21,8,2013-09-29 19:25:37+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/201321315,23,8,2013-04-03 12:20:33+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1093/mnras/stt1191,3,8,2013-06-26 14:45:54+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1093/mnras/stt1205,3,8,2013-07-01 02:43:55+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1093/mnras/stt894,5,8,2013-05-20 19:38:23+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1088/0004-637X/776/1/15,13,8,2013-08-13 18:36:03+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1088/0004-637X/777/2/165,2,8,2013-09-19 16:27:15+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1088/2041-8205/772/2/L31,2,8,2017-03-22 16:34:55+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1051/0004-6361/201321971,6,8,2013-08-30 15:06:06+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1016/j.ascom.2013.11.003,1,8,2013-11-25 07:57:22+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.SR']"
10.1117/12.2023929,6,8,2013-09-02 09:12:15+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.IM']"
10.1088/2041-8205/777/1/L6,5,8,2013-09-23 19:22:59+00:00,"['astro-ph.EP', 'astro-ph.IM', 'astro-ph.SR']"
10.1088/0004-6256/140/6/1995,15,8,2010-10-28 09:01:44+00:00,"['astro-ph.IM', 'astro-ph.CO', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.SR']"
,5,8,2016-10-05 23:22:05+00:00,"['astro-ph.IM', 'astro-ph.CO', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.SR', 'physics.soc-ph']"
,2,8,2019-07-10 03:25:44+00:00,"['physics.soc-ph', 'astro-ph.CO', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.IM', 'astro-ph.SR']"
,80,8,2020-07-05 14:11:03+00:00,"['astro-ph.IM', 'astro-ph.CO', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.SR']"
10.1051/0004-6361/202244242,58,8,2022-06-13 18:51:34+00:00,"['astro-ph.SR', 'astro-ph.CO', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.IM']"
,91,8,2024-06-18 13:40:26+00:00,"['astro-ph.IM', 'astro-ph.CO', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.SR']"
,15,8,2023-11-26 17:36:57+00:00,"['astro-ph.IM', 'astro-ph.CO', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.SR']"
,14,8,2024-11-27 20:31:48+00:00,"['astro-ph.IM', 'astro-ph.CO', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.SR']"
10.1007/s00159-010-0032-2,1,8,2010-07-13 22:49:00+00:00,"['astro-ph.IM', 'astro-ph.CO', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.SR']"
10.1093/pasj/psx081,108,8,2017-07-28 06:24:42+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.SR']"
10.3847/1538-4357/ac4bca,3,8,2021-09-16 18:00:01+00:00,"['astro-ph.HE', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.IM', 'astro-ph.SR']"
10.1016/j.xinn.2022.100224,27,8,2022-03-27 13:37:12+00:00,"['astro-ph.GA', 'astro-ph.EP', 'astro-ph.HE', 'astro-ph.IM', 'astro-ph.SR']"
10.3847/1538-4365/acb684,17,8,2023-02-02 06:10:49+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.IM']"
,35,8,2024-08-23 18:02:28+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.SR']"
,22,8,2015-10-26 20:52:26+00:00,"['astro-ph.SR', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.IM']"
10.1017/pasa.2018.25,27,8,2018-06-15 09:04:45+00:00,"['astro-ph.IM', 'astro-ph.EP', 'astro-ph.GA', 'astro-ph.HE', 'astro-ph.SR']"
